Module	Entry Function	Relevant Properties
drivers-scsi-cxgbi-cxgb4i-cxgb4i-ko_main0.c	main	2
drivers-scsi-cxgbi-libcxgbi-ko_main0.c	main	4
drivers-scsi-dc395x-ko_main0.c	main	2
drivers-scsi-device_handler-scsi_dh-ko_main0.c	main	2
drivers-scsi-dmx3191d-ko_main0.c	main	0
drivers-scsi-dpt_i2o-ko_main0.c	main	4
drivers-scsi-eata-ko_main0.c	main	2
drivers-scsi-esp_scsi-ko_main0.c	main	2
drivers-scsi-fcoe-fcoe-ko_main0.c	main	5
drivers-scsi-fcoe-libfcoe-ko_main0.c	main	1
drivers-scsi-fdomain-ko_main0.c	main	2
drivers-scsi-gdth-ko_main0.c	main	4
drivers-scsi-hpsa-ko_main0.c	main	3
drivers-scsi-hptiop-ko_main0.c	main	2
drivers-scsi-hv_storvsc-ko_main0.c	main	2
drivers-scsi-imm-ko_main0.c	main	1
drivers-scsi-initio-ko_main0.c	main	2
drivers-scsi-ipr-ko_main0.c	main	2
drivers-scsi-ips-ko_main0.c	main	2
drivers-scsi-isci-isci-ko_main0.c	main	1
drivers-scsi-iscsi_boot_sysfs-ko_main0.c	main	0
drivers-scsi-iscsi_tcp-ko_main0.c	main	2
drivers-scsi-libfc-libfc-ko_main0.c	main	0
drivers-scsi-libsas-libsas-ko_main0.c	main	2
drivers-scsi-megaraid-ko_main0.c	main	4
drivers-scsi-megaraid-megaraid_mbox-ko_main0.c	main	2
drivers-scsi-megaraid-megaraid_mm-ko_main0.c	main	2
drivers-scsi-megaraid-megaraid_sas-ko_main0.c	main	5
drivers-scsi-mvsas-mvsas-ko_main0.c	main	2
drivers-scsi-mvumi-ko_main0.c	main	4
drivers-scsi-osd-libosd-ko_main0.c	main	0
drivers-scsi-osd-osd-ko_main0.c	main	1
drivers-scsi-osst-ko_main0.c	main	3
drivers-scsi-pcmcia-aha152x_cs-ko_main0.c	main	1
drivers-scsi-pcmcia-fdomain_cs-ko_main0.c	main	0
drivers-scsi-pcmcia-qlogic_cs-ko_main0.c	main	0
drivers-scsi-pcmcia-sym53c500_cs-ko_main0.c	main	2
drivers-scsi-pm8001-pm80xx-ko_main0.c	main	2
drivers-scsi-ppa-ko_main0.c	main	1
drivers-scsi-qla1280-ko_main0.c	main	3
drivers-scsi-qla2xxx-qla2xxx-ko_main0.c	main	4
drivers-scsi-qla2xxx-tcm_qla2xxx-ko_main0.c	main	1
drivers-scsi-qla4xxx-qla4xxx-ko_main0.c	main	4
drivers-scsi-qlogicfas408-ko_main0.c	main	2
drivers-scsi-raid_class-ko_main0.c	main	0
drivers-scsi-scsi_debug-ko_main0.c	main	3
drivers-scsi-scsi_mod-ko_main0.c	main	1
drivers-scsi-scsi_transport_fc-ko_main0.c	main	0
drivers-scsi-scsi_transport_iscsi-ko_main0.c	main	4
drivers-scsi-scsi_transport_sas-ko_main0.c	main	0
drivers-scsi-scsi_transport_spi-ko_main0.c	main	0
drivers-scsi-scsi_transport_srp-ko_main0.c	main	0
drivers-scsi-sd_mod-ko_main0.c	main	3
drivers-scsi-ses-ko_main0.c	main	0
drivers-scsi-sg-ko_main0.c	main	5
drivers-scsi-sr_mod-ko_main0.c	main	2
drivers-scsi-stex-ko_main0.c	main	2
drivers-scsi-st-ko_main0.c	main	4
drivers-scsi-ufs-ufshcd-ko_main0.c	main	4
drivers-scsi-ufs-ufshcd-pci-ko_main0.c	main	0
drivers-scsi-ufs-ufshcd-pltfrm-ko_main0.c	main	0
drivers-scsi-virtio_scsi-ko_main0.c	main	2
drivers-scsi-vmw_pvscsi-ko_main0.c	main	2
drivers-scsi-wd719x-ko_main0.c	main	2
drivers-scsi-xen-scsifront-ko_main0.c	main	3
drivers-spi-spi-altera-ko_main0.c	main	1
drivers-spi-spi-atmel-ko_main0.c	main	2
drivers-spi-spi-bcm2835-ko_main0.c	main	1
drivers-spi-spi-bcm63xx-hsspi-ko_main0.c	main	1
drivers-spi-spi-butterfly-ko_main0.c	main	0
drivers-spi-spi-clps711x-ko_main0.c	main	1
drivers-spi-spidev-ko_main0.c	main	3
drivers-spi-spi-dln2-ko_main0.c	main	0
drivers-spi-spi-dw-ko_main0.c	main	1
drivers-spi-spi-dw-midpci-ko_main0.c	main	0
drivers-spi-spi-dw-mmio-ko_main0.c	main	0
drivers-spi-spi-ep93xx-ko_main0.c	main	1
drivers-spi-spi-fsl-dspi-ko_main0.c	main	1
drivers-spi-spi-gpio-ko_main0.c	main	0
drivers-spi-spi-img-spfi-ko_main0.c	main	1
drivers-spi-spi-imx-ko_main0.c	main	1
drivers-spi-spi-lm70llp-ko_main0.c	main	0
drivers-spi-spi-meson-spifc-ko_main0.c	main	0
drivers-spi-spi-oc-tiny-ko_main0.c	main	1
drivers-spi-spi-omap-100k-ko_main0.c	main	0
drivers-spi-spi-orion-ko_main0.c	main	0
drivers-spi-spi-pxa2xx-pci-ko_main0.c	main	0
drivers-spi-spi-pxa2xx-platform-ko_main0.c	main	1
drivers-spi-spi-rspi-ko_main0.c	main	1
drivers-spi-spi-sc18is602-ko_main0.c	main	0
drivers-spi-spi-sh-hspi-ko_main0.c	main	0
drivers-spi-spi-sh-ko_main0.c	main	1
drivers-spi-spi-sh-msiof-ko_main0.c	main	1
drivers-spi-spi-sun4i-ko_main0.c	main	1
drivers-spi-spi-sun6i-ko_main0.c	main	1
drivers-spi-spi-tegra114-ko_main0.c	main	2
drivers-spi-spi-tegra20-sflash-ko_main0.c	main	2
drivers-spi-spi-tegra20-slink-ko_main0.c	main	2
drivers-spi-spi-ti-qspi-ko_main0.c	main	1
drivers-spi-spi-tle62x0-ko_main0.c	main	0
drivers-spi-spi-topcliff-pch-ko_main0.c	main	2
drivers-spi-spi-txx9-ko_main0.c	main	1
drivers-spi-spi-xcomm-ko_main0.c	main	0
drivers-spi-spi-xilinx-ko_main0.c	main	1
drivers-spi-spi-xtensa-xtfpga-ko_main0.c	main	0
drivers-spmi-spmi-ko_main0.c	main	0
drivers-ssb-ssb-ko_main0.c	main	2
drivers-staging-android-ion-ion_test-ko_main0.c	main	0
drivers-staging-android-timed_gpio-ko_main0.c	main	0
drivers-staging-comedi-comedi-ko_main0.c	main	4
drivers-staging-comedi-comedi_pci-ko_main0.c	main	0
drivers-staging-comedi-comedi_pcmcia-ko_main0.c	main	0
drivers-staging-comedi-comedi_usb-ko_main0.c	main	0
drivers-staging-comedi-drivers-8255-ko_main0.c	main	0
drivers-staging-comedi-drivers-8255_pci-ko_main0.c	main	0
drivers-staging-comedi-drivers-addi_apci_1032-ko_main0.c	main	1
drivers-staging-comedi-drivers-addi_apci_1500-ko_main0.c	main	2
drivers-staging-comedi-drivers-addi_apci_1516-ko_main0.c	main	0
drivers-staging-comedi-drivers-addi_apci_1564-ko_main0.c	main	1
drivers-staging-comedi-drivers-addi_apci_16xx-ko_main0.c	main	0
drivers-staging-comedi-drivers-addi_apci_2032-ko_main0.c	main	2
drivers-staging-comedi-drivers-addi_apci_2200-ko_main0.c	main	0
drivers-staging-comedi-drivers-addi_apci_3120-ko_main0.c	main	1
drivers-staging-comedi-drivers-addi_apci_3501-ko_main0.c	main	1
drivers-staging-comedi-drivers-addi_apci_3xxx-ko_main0.c	main	1
drivers-staging-comedi-drivers-addi_watchdog-ko_main0.c	main	0
drivers-staging-comedi-drivers-adl_pci6208-ko_main0.c	main	0
drivers-staging-comedi-drivers-adl_pci7x3x-ko_main0.c	main	0
drivers-staging-comedi-drivers-adl_pci8164-ko_main0.c	main	0
drivers-staging-comedi-drivers-adl_pci9111-ko_main0.c	main	2
drivers-staging-comedi-drivers-adl_pci9118-ko_main0.c	main	1
drivers-staging-comedi-drivers-adq12b-ko_main0.c	main	0
drivers-staging-comedi-drivers-adv_pci1723-ko_main0.c	main	0
drivers-staging-comedi-drivers-adv_pci1724-ko_main0.c	main	0
drivers-staging-comedi-drivers-adv_pci_dio-ko_main0.c	main	0
drivers-staging-comedi-drivers-aio_aio12_8-ko_main0.c	main	0
drivers-staging-comedi-drivers-aio_iiro_16-ko_main0.c	main	1
drivers-staging-comedi-drivers-amplc_dio200_common-ko_main0.c	main	2
drivers-staging-comedi-drivers-amplc_dio200-ko_main0.c	main	0
drivers-staging-comedi-drivers-amplc_dio200_pci-ko_main0.c	main	0
drivers-staging-comedi-drivers-amplc_pc236_common-ko_main0.c	main	2
drivers-staging-comedi-drivers-amplc_pc236-ko_main0.c	main	0
drivers-staging-comedi-drivers-amplc_pc263-ko_main0.c	main	0
drivers-staging-comedi-drivers-amplc_pci224-ko_main0.c	main	2
drivers-staging-comedi-drivers-amplc_pci230-ko_main0.c	main	2
drivers-staging-comedi-drivers-amplc_pci236-ko_main0.c	main	0
drivers-staging-comedi-drivers-amplc_pci263-ko_main0.c	main	0
drivers-staging-comedi-drivers-c6xdigio-ko_main0.c	main	0
drivers-staging-comedi-drivers-cb_das16_cs-ko_main0.c	main	0
drivers-staging-comedi-drivers-cb_pcidas-ko_main0.c	main	2
drivers-staging-comedi-drivers-cb_pcidda-ko_main0.c	main	0
drivers-staging-comedi-drivers-cb_pcimdas-ko_main0.c	main	0
drivers-staging-comedi-drivers-cb_pcimdda-ko_main0.c	main	0
drivers-staging-comedi-drivers-comedi_bond-ko_main0.c	main	0
drivers-staging-comedi-drivers-comedi_isadma-ko_main0.c	main	0
drivers-staging-comedi-drivers-comedi_parport-ko_main0.c	main	1
drivers-staging-comedi-drivers-comedi_test-ko_main0.c	main	0
drivers-staging-comedi-drivers-contec_pci_dio-ko_main0.c	main	0
drivers-staging-comedi-drivers-dac02-ko_main0.c	main	0
drivers-staging-comedi-drivers-daqboard2000-ko_main0.c	main	0
drivers-staging-comedi-drivers-das08_cs-ko_main0.c	main	0
drivers-staging-comedi-drivers-das08_isa-ko_main0.c	main	0
drivers-staging-comedi-drivers-das08_pci-ko_main0.c	main	0
drivers-staging-comedi-drivers-das16m1-ko_main0.c	main	2
drivers-staging-comedi-drivers-das1800-ko_main0.c	main	2
drivers-staging-comedi-drivers-das6402-ko_main0.c	main	1
drivers-staging-comedi-drivers-das800-ko_main0.c	main	2
drivers-staging-comedi-drivers-dmm32at-ko_main0.c	main	1
drivers-staging-comedi-drivers-dt2801-ko_main0.c	main	0
drivers-staging-comedi-drivers-dt2811-ko_main0.c	main	0
drivers-staging-comedi-drivers-dt2814-ko_main0.c	main	1
drivers-staging-comedi-drivers-dt2815-ko_main0.c	main	0
drivers-staging-comedi-drivers-dt2817-ko_main0.c	main	0
drivers-staging-comedi-drivers-dt3000-ko_main0.c	main	1
drivers-staging-comedi-drivers-dt9812-ko_main0.c	main	0
drivers-staging-comedi-drivers-dyna_pci10xx-ko_main0.c	main	0
drivers-staging-comedi-drivers-fl512-ko_main0.c	main	0
drivers-staging-comedi-drivers-gsc_hpdi-ko_main0.c	main	2
drivers-staging-comedi-drivers-icp_multi-ko_main0.c	main	1
drivers-staging-comedi-drivers-jr3_pci-ko_main0.c	main	1
drivers-staging-comedi-drivers-ke_counter-ko_main0.c	main	0
drivers-staging-comedi-drivers-me4000-ko_main0.c	main	1
drivers-staging-comedi-drivers-me_daq-ko_main0.c	main	0
drivers-staging-comedi-drivers-mf6x4-ko_main0.c	main	0
drivers-staging-comedi-drivers-mite-ko_main0.c	main	0
drivers-staging-comedi-drivers-mpc624-ko_main0.c	main	0
drivers-staging-comedi-drivers-multiq3-ko_main0.c	main	0
drivers-staging-comedi-drivers-ni_6527-ko_main0.c	main	1
drivers-staging-comedi-drivers-ni_65xx-ko_main0.c	main	1
drivers-staging-comedi-drivers-ni_660x-ko_main0.c	main	2
drivers-staging-comedi-drivers-ni_670x-ko_main0.c	main	0
drivers-staging-comedi-drivers-ni_at_a2150-ko_main0.c	main	1
drivers-staging-comedi-drivers-ni_at_ao-ko_main0.c	main	0
drivers-staging-comedi-drivers-ni_atmio16d-ko_main0.c	main	1
drivers-staging-comedi-drivers-ni_atmio-ko_main0.c	main	1
drivers-staging-comedi-drivers-ni_daq_700-ko_main0.c	main	0
drivers-staging-comedi-drivers-ni_daq_dio24-ko_main0.c	main	0
drivers-staging-comedi-drivers-ni_labpc_common-ko_main0.c	main	2
drivers-staging-comedi-drivers-ni_labpc_cs-ko_main0.c	main	0
drivers-staging-comedi-drivers-ni_labpc_isadma-ko_main0.c	main	0
drivers-staging-comedi-drivers-ni_labpc-ko_main0.c	main	0
drivers-staging-comedi-drivers-ni_labpc_pci-ko_main0.c	main	0
drivers-staging-comedi-drivers-ni_mio_cs-ko_main0.c	main	1
drivers-staging-comedi-drivers-ni_pcidio-ko_main0.c	main	2
drivers-staging-comedi-drivers-ni_tiocmd-ko_main0.c	main	0
drivers-staging-comedi-drivers-ni_tio-ko_main0.c	main	0
drivers-staging-comedi-drivers-ni_usb6501-ko_main0.c	main	0
drivers-staging-comedi-drivers-pcl724-ko_main0.c	main	0
drivers-staging-comedi-drivers-pcl726-ko_main0.c	main	1
drivers-staging-comedi-drivers-pcl730-ko_main0.c	main	0
drivers-staging-comedi-drivers-pcl816-ko_main0.c	main	1
drivers-staging-comedi-drivers-pcm3724-ko_main0.c	main	0
drivers-staging-comedi-drivers-pcmad-ko_main0.c	main	0
drivers-staging-comedi-drivers-pcmda12-ko_main0.c	main	0
drivers-staging-comedi-drivers-pcmuio-ko_main0.c	main	2
drivers-staging-comedi-drivers-quatech_daqp_cs-ko_main0.c	main	0
drivers-staging-comedi-drivers-rti800-ko_main0.c	main	0
drivers-staging-comedi-drivers-rti802-ko_main0.c	main	0
drivers-staging-comedi-drivers-s526-ko_main0.c	main	0
drivers-staging-comedi-drivers-s626-ko_main0.c	main	2
drivers-staging-comedi-drivers-serial2002-ko_main0.c	main	0
drivers-staging-comedi-drivers-ssv_dnp-ko_main0.c	main	0
drivers-staging-comedi-drivers-unioxx5-ko_main0.c	main	0
drivers-staging-comedi-drivers-usbduxfast-ko_main0.c	main	1
drivers-staging-comedi-drivers-usbdux-ko_main0.c	main	1
drivers-staging-comedi-drivers-usbduxsigma-ko_main0.c	main	1
drivers-staging-comedi-drivers-vmk80xx-ko_main0.c	main	0
drivers-staging-dgap-dgap-ko_main0.c	main	3
drivers-staging-dgnc-dgnc-ko_main0.c	main	2
drivers-staging-fbtft-fb_agm1264k-fl-ko_main0.c	main	0
drivers-staging-fbtft-fb_bd663474-ko_main0.c	main	0
drivers-staging-fbtft-fb_hx8340bn-ko_main0.c	main	0
drivers-staging-fbtft-fb_hx8347d-ko_main0.c	main	0
drivers-staging-fbtft-fb_hx8353d-ko_main0.c	main	0
drivers-staging-fbtft-fb_ili9320-ko_main0.c	main	0
drivers-staging-fbtft-fb_ili9325-ko_main0.c	main	0
drivers-staging-fbtft-fb_ili9340-ko_main0.c	main	0
drivers-staging-fbtft-fb_ili9341-ko_main0.c	main	0
drivers-staging-fbtft-fb_ili9481-ko_main0.c	main	0
drivers-staging-fbtft-fb_ili9486-ko_main0.c	main	0
drivers-staging-fbtft-fb_pcd8544-ko_main0.c	main	0
drivers-staging-fbtft-fb_ra8875-ko_main0.c	main	0
drivers-staging-fbtft-fb_s6d02a1-ko_main0.c	main	0
drivers-staging-fbtft-fb_s6d1121-ko_main0.c	main	0
drivers-staging-fbtft-fb_ssd1289-ko_main0.c	main	0
drivers-staging-fbtft-fb_ssd1306-ko_main0.c	main	1
drivers-staging-fbtft-fb_ssd1331-ko_main0.c	main	0
drivers-staging-fbtft-fb_ssd1351-ko_main0.c	main	0
drivers-staging-fbtft-fb_st7735r-ko_main0.c	main	0
drivers-staging-fbtft-fbtft_device-ko_main0.c	main	0
drivers-staging-fbtft-fb_tinylcd-ko_main0.c	main	0
drivers-staging-fbtft-fb_tls8204-ko_main0.c	main	0
drivers-staging-fbtft-fb_uc1701-ko_main0.c	main	0
drivers-staging-fbtft-fb_upd161704-ko_main0.c	main	0
drivers-staging-fbtft-fb_watterott-ko_main0.c	main	0
drivers-staging-fbtft-flexfb-ko_main0.c	main	0
drivers-staging-ft1000-ft1000-pcmcia-ft1000_pcmcia-ko_main0.c	main	3
drivers-staging-ft1000-ft1000-usb-ft1000-ko_main0.c	main	1
drivers-staging-fwserial-firewire-serial-ko_main0.c	main	3
drivers-staging-gdm724x-gdmtty-ko_main0.c	main	3
drivers-staging-gdm724x-gdmulte-ko_main0.c	main	1
drivers-staging-gdm72xx-gdmwm-ko_main0.c	main	4
drivers-staging-goldfish-goldfish_audio-ko_main0.c	main	2
drivers-staging-goldfish-goldfish_nand-ko_main0.c	main	1
drivers-staging-gs_fpgaboot-gs_fpga-ko_main0.c	main	0
drivers-staging-i2o-i2o_block-ko_main0.c	main	2
drivers-staging-i2o-i2o_bus-ko_main0.c	main	0
drivers-staging-i2o-i2o_config-ko_main0.c	main	0
drivers-staging-i2o-i2o_core-ko_main0.c	main	2
drivers-staging-i2o-i2o_proc-ko_main0.c	main	0
drivers-staging-i2o-i2o_scsi-ko_main0.c	main	0
drivers-staging-iio-accel-adis16201-ko_main0.c	main	0
drivers-staging-iio-accel-adis16203-ko_main0.c	main	0
drivers-staging-iio-accel-adis16204-ko_main0.c	main	0
drivers-staging-iio-accel-adis16209-ko_main0.c	main	0
drivers-staging-iio-accel-adis16220-ko_main0.c	main	1
drivers-staging-iio-accel-adis16240-ko_main0.c	main	0
drivers-staging-iio-accel-lis3l02dq-ko_main0.c	main	2
drivers-staging-iio-accel-sca3000-ko_main0.c	main	2
drivers-staging-iio-adc-ad7192-ko_main0.c	main	0
drivers-staging-iio-adc-ad7280a-ko_main0.c	main	1
drivers-staging-iio-adc-ad7606-ko_main0.c	main	1
drivers-staging-iio-adc-ad7780-ko_main0.c	main	0
drivers-staging-iio-adc-ad7816-ko_main0.c	main	1
drivers-staging-iio-adc-lpc32xx_adc-ko_main0.c	main	1
drivers-staging-iio-adc-mxs-lradc-ko_main0.c	main	3
drivers-staging-iio-adc-spear_adc-ko_main0.c	main	1
drivers-staging-iio-addac-adt7316-i2c-ko_main0.c	main	0
drivers-staging-iio-addac-adt7316-ko_main0.c	main	1
drivers-staging-iio-addac-adt7316-spi-ko_main0.c	main	0
drivers-staging-iio-cdc-ad7150-ko_main0.c	main	1
drivers-staging-iio-cdc-ad7152-ko_main0.c	main	0
drivers-staging-iio-cdc-ad7746-ko_main0.c	main	0
drivers-staging-iio-frequency-ad9832-ko_main0.c	main	0
drivers-staging-iio-frequency-ad9834-ko_main0.c	main	0
drivers-staging-iio-gyro-adis16060-ko_main0.c	main	0
drivers-staging-iio-iio_dummy_evgen-ko_main0.c	main	0
drivers-staging-iio-iio_dummy-ko_main0.c	main	0
drivers-staging-iio-impedance-analyzer-ad5933-ko_main0.c	main	0
drivers-staging-iio-light-isl29018-ko_main0.c	main	0
drivers-staging-iio-light-isl29028-ko_main0.c	main	0
drivers-staging-iio-light-tsl2583-ko_main0.c	main	0
drivers-staging-iio-light-tsl2x7x_core-ko_main0.c	main	2
drivers-staging-iio-magnetometer-hmc5843_core-ko_main0.c	main	2
drivers-staging-iio-magnetometer-hmc5843_i2c-ko_main0.c	main	0
drivers-staging-iio-magnetometer-hmc5843_spi-ko_main0.c	main	0
drivers-staging-iio-meter-ade7753-ko_main0.c	main	1
drivers-staging-iio-meter-ade7754-ko_main0.c	main	1
drivers-staging-iio-meter-ade7758-ko_main0.c	main	2
drivers-staging-iio-meter-ade7759-ko_main0.c	main	1
drivers-staging-iio-meter-ade7854-i2c-ko_main0.c	main	0
drivers-staging-iio-meter-ade7854-ko_main0.c	main	0
drivers-staging-iio-meter-ade7854-spi-ko_main0.c	main	0
drivers-staging-iio-resolver-ad2s1200-ko_main0.c	main	0
drivers-staging-iio-resolver-ad2s1210-ko_main0.c	main	1
drivers-staging-iio-resolver-ad2s90-ko_main0.c	main	0
drivers-staging-iio-trigger-iio-trig-periodic-rtc-ko_main0.c	main	2
drivers-staging-lustre-lnet-klnds-o2iblnd-ko2iblnd-ko_main0.c	main	0
drivers-staging-lustre-lnet-klnds-socklnd-ksocklnd-ko_main0.c	main	0
drivers-staging-lustre-lustre-fid-fid-ko_main0.c	main	0
drivers-staging-lustre-lustre-fld-fld-ko_main0.c	main	0
drivers-staging-lustre-lustre-llite-llite_lloop-ko_main0.c	main	3
drivers-staging-lustre-lustre-llite-lustre-ko_main0.c	main	0
drivers-staging-lustre-lustre-lmv-lmv-ko_main0.c	main	2
drivers-staging-lustre-lustre-mdc-mdc-ko_main0.c	main	3
drivers-staging-lustre-lustre-mgc-mgc-ko_main0.c	main	2
drivers-staging-lustre-lustre-obdclass-obdclass-ko_main0.c	main	0
drivers-staging-lustre-lustre-obdecho-obdecho-ko_main0.c	main	0
drivers-staging-lustre-lustre-osc-osc-ko_main0.c	main	0
drivers-staging-media-bcm2048-radio-bcm2048-ko_main0.c	main	2
drivers-staging-media-cxd2099-cxd2099-ko_main0.c	main	1
drivers-staging-media-dt3155v4l-dt3155v4l-ko_main0.c	main	3
drivers-staging-media-lirc-lirc_imon-ko_main0.c	main	3
drivers-staging-media-lirc-lirc_parallel-ko_main0.c	main	0
drivers-staging-media-lirc-lirc_sasem-ko_main0.c	main	3
drivers-staging-media-lirc-lirc_serial-ko_main0.c	main	2
drivers-staging-media-lirc-lirc_sir-ko_main0.c	main	2
drivers-staging-media-lirc-lirc_zilog-ko_main0.c	main	2
drivers-staging-media-mn88472-mn88472-ko_main0.c	main	0
drivers-staging-media-mn88473-mn88473-ko_main0.c	main	0
drivers-staging-mt29f_spinand-mt29f_spinand-ko_main0.c	main	0
drivers-staging-ozwpan-ozwpan-ko_main0.c	main	2
drivers-staging-panel-panel-ko_main0.c	main	1
drivers-staging-rtl8192e-rtllib_crypt_ccmp-ko_main0.c	main	0
drivers-staging-rtl8192e-rtllib_crypt_tkip-ko_main0.c	main	0
drivers-staging-rtl8192e-rtllib_crypt_wep-ko_main0.c	main	0
drivers-staging-rtl8192u-ieee80211-ieee80211_crypt_ccmp-rsl-ko_main0.c	main	0
drivers-staging-rtl8192u-ieee80211-ieee80211_crypt-rsl-ko_main0.c	main	0
drivers-staging-rtl8192u-ieee80211-ieee80211_crypt_tkip-rsl-ko_main0.c	main	0
drivers-staging-rtl8192u-ieee80211-ieee80211_crypt_wep-rsl-ko_main0.c	main	0
drivers-staging-rts5208-rts5208-ko_main0.c	main	3
drivers-staging-slicoss-slicoss-ko_main0.c	main	3
drivers-staging-sm7xxfb-sm7xxfb-ko_main0.c	main	0
drivers-staging-speakup-speakup_acntpc-ko_main0.c	main	1
drivers-staging-speakup-speakup_acntsa-ko_main0.c	main	0
drivers-staging-speakup-speakup_apollo-ko_main0.c	main	1
drivers-staging-speakup-speakup_audptr-ko_main0.c	main	0
drivers-staging-speakup-speakup_decext-ko_main0.c	main	1
drivers-staging-speakup-speakup_decpc-ko_main0.c	main	1
drivers-staging-speakup-speakup_dectlk-ko_main0.c	main	1
drivers-staging-speakup-speakup_dtlk-ko_main0.c	main	1
drivers-staging-speakup-speakup_dummy-ko_main0.c	main	0
drivers-staging-speakup-speakup_keypc-ko_main0.c	main	1
drivers-staging-speakup-speakup_ltlk-ko_main0.c	main	0
drivers-staging-speakup-speakup_soft-ko_main0.c	main	1
drivers-staging-speakup-speakup_spkout-ko_main0.c	main	0
drivers-staging-speakup-speakup_txprt-ko_main0.c	main	0
drivers-staging-ste_rmi4-synaptics_i2c_rmi4-ko_main0.c	main	2
drivers-staging-unisys-uislib-visoruislib-ko_main0.c	main	1
drivers-staging-unisys-virthba-virthba-ko_main0.c	main	2
drivers-staging-unisys-virtpci-virtpci-ko_main0.c	main	1
drivers-staging-unisys-visorchannel-visorchannel-ko_main0.c	main	0
drivers-staging-unisys-visorchipset-visorchipset-ko_main0.c	main	1
drivers-staging-vme-devices-vme_user-ko_main0.c	main	2
drivers-staging-vt6655-vt6655_stage-ko_main0.c	main	2
drivers-staging-vt6656-vt6656_stage-ko_main0.c	main	4
drivers-staging-wlan-ng-prism2_usb-ko_main0.c	main	3
drivers-staging-xgifb-xgifb-ko_main0.c	main	1
drivers-target-loopback-tcm_loop-ko_main0.c	main	0
drivers-target-sbp-sbp_target-ko_main0.c	main	1
drivers-target-target_core_file-ko_main0.c	main	0
drivers-target-target_core_iblock-ko_main0.c	main	0
drivers-target-target_core_mod-ko_main0.c	main	4
drivers-target-target_core_pscsi-ko_main0.c	main	1
drivers-target-target_core_user-ko_main0.c	main	1
drivers-thermal-int340x_thermal-acpi_thermal_rel-ko_main0.c	main	1
drivers-thermal-int340x_thermal-int3400_thermal-ko_main0.c	main	0
drivers-thermal-int340x_thermal-int3402_thermal-ko_main0.c	main	0
drivers-thermal-int340x_thermal-int3403_thermal-ko_main0.c	main	0
drivers-thermal-int340x_thermal-int340x_thermal_zone-ko_main0.c	main	0
drivers-thermal-int340x_thermal-processor_thermal_device-ko_main0.c	main	1
drivers-thermal-intel_powerclamp-ko_main0.c	main	1
drivers-thermal-intel_soc_dts_thermal-ko_main0.c	main	3
drivers-thermal-rcar_thermal-ko_main0.c	main	3
drivers-thermal-thermal_sys-ko_main0.c	main	2
drivers-thermal-x86_pkg_temp_thermal-ko_main0.c	main	3
drivers-thunderbolt-thunderbolt-ko_main0.c	main	2
drivers-tty-cyclades-ko_main0.c	main	3
drivers-tty-goldfish-ko_main0.c	main	3
drivers-tty-isicom-ko_main0.c	main	3
drivers-tty-moxa-ko_main0.c	main	2
drivers-tty-mxser-ko_main0.c	main	3
drivers-tty-n_gsm-ko_main0.c	main	3
drivers-tty-n_hdlc-ko_main0.c	main	1
drivers-tty-nozomi-ko_main0.c	main	2
drivers-tty-n_r3964-ko_main0.c	main	1
drivers-tty-n_tracerouter-ko_main0.c	main	1
drivers-tty-n_tracesink-ko_main0.c	main	1
drivers-tty-rocket-ko_main0.c	main	2
drivers-tty-serial-8250-8250_dw-ko_main0.c	main	0
drivers-tty-serial-8250-8250_fintek-ko_main0.c	main	0
drivers-tty-serial-8250-8250-ko_main0.c	main	2
drivers-tty-serial-8250-8250_pci-ko_main0.c	main	0
drivers-tty-serial-8250-serial_cs-ko_main0.c	main	0
drivers-tty-serial-altera_jtaguart-ko_main0.c	main	2
drivers-tty-serial-altera_uart-ko_main0.c	main	2
drivers-tty-serial-arc_uart-ko_main0.c	main	2
drivers-tty-serial-bcm63xx_uart-ko_main0.c	main	2
drivers-tty-serial-clps711x-ko_main0.c	main	1
drivers-tty-serial-fsl_lpuart-ko_main0.c	main	2
drivers-tty-serial-ifx6x60-ko_main0.c	main	2
drivers-tty-serial-jsm-jsm-ko_main0.c	main	0
drivers-tty-serial-kgdboc-ko_main0.c	main	1
drivers-tty-serial-max3100-ko_main0.c	main	3
drivers-tty-serial-max310x-ko_main0.c	main	2
drivers-tty-serial-men_z135_uart-ko_main0.c	main	2
drivers-tty-serial-mfd-ko_main0.c	main	2
drivers-tty-serial-rp2-ko_main0.c	main	3
drivers-tty-serial-sc16is7xx-ko_main0.c	main	2
